PERMNO,date,TICKER,PRC,SHROUT,Market Cap
91416,20141103,HBI,106.48,99892,10636500.16
91461,20141103,WU,17.1,522627,8936921.7
91547,20141103,LDOS,36.64,74038,2712752.32
91556,20141103,ROST,81.24,208486,16937402.64
91611,20141103,FSLR,58.31,100211,5843303.41
91650,20141103,SE,38.92,670894,26111194.48
91668,20141103,IPGP,74.23,52182,3873469.86
91849,20141103,BR,44.02,119962,5280727.24
91926,20141103,DAL,40.61,836941,33988174.01
91937,20141103,TMUS,29.31,807350,23663428.5
92121,20141103,DFS,63.75,453480,28909350
92157,20141103,TEL,61.41,409264,25132902.24
92239,20141103,CXO,106.44,112951,12022504.44
92293,20141103,TDC,41.82,155000,6482100
92322,20141103,ULTA,119.91,64414,7723882.74
92402,20141103,MSCI,46.5,112030,5209395
92602,20141103,PM,89.19,1553715,138575840.9
92611,20141103,V,241.53999,494787,119510847
92614,20141103,AWK,53.31,179149,9550433.19
92618,20141103,DPS,69.53,194409,13517257.77
92655,20141103,UNH,94.86,971625,92168347.5
92709,20141103,SNI,77.81,105805,8232687.05
92778,20141103,DISCK,35.17,287302,10104411.34
92890,20141103,MJN,100.26,202030,20255527.8
93002,20141103,AVGO,86.34,254331,21958938.54
93089,20141103,VRSK,62,164920,10225040
93096,20141103,DG,63.1,303397,19144350.7
93132,20141103,FTNT,26.32,164856,4339009.92
93159,20141103,ESV,40.11,234258,9396088.38
93422,20141103,QEP,24.22,180091,4361804.02
93429,20141103,CBOE,60.51,84399,5106983.49
