candidate_last,candidate_first,donation_amount,candidate_won_lost,stock_ticker,stock_price_change,year,opening_price,closing_price,party,chamber,is_democrat,is_senate,is_president
 McIntyre, Mike, 5000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Graham, Lindsey, 5000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Cotton, Tom, 4950.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Denham, Jeff, 4250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Comstock, Barbara, 4100.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Velazquez, Nydia M, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Pitts, Joe, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Rahall, Nick, 4000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Barletta, Lou, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Yarmuth, John A, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Paulsen, Erik, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Duffy, Sean P, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Nunnelee, Alan, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bucshon, Larry, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Valadao, David, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Terry, Lee, 4000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Hinojosa, Ruben, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Wilson, Frederica, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Young, Todd, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Gowdy, Trey, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Fincher, Steve, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Walorski, Jackie, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Cicilline, David, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Doyle, Mike, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Carney, John, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Duncan, Jeff, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Stutzman, Marlin, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Farenthold, Blake, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Pearce, Steve, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Cleaver, Emanuel, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Higgins, Brian M, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Stivers, Steve, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 DelBene, Suzan, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Jackson Lee, Sheila, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Miller, Candice S, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Gohmert, Louis B Jr, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Huizenga, Bill, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Yoder, Kevin, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Brooks, Susan, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Serrano, Jose E, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Scott, Bobby, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Schakowsky, Jan, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Gerlach, Jim, 4000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Walberg, Tim, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Long, Billy, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Collins, Doug, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Massie, Thomas, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Loudermilk, Barry, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Schweikert, David, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Capps, Lois, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Farr, Sam, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Graves, Sam, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 McHenry, Patrick, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bilirakis, Gus, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bera, Ami, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Bass, Karen, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Peters, Scott, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 LaMalfa, Doug, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Capuano, Michael E, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Rangel, Charles B, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Dingell, John D, 4000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Young, Don, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Costa, Jim, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Clarke, Yvette D, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Hurt, Robert, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Murphy, Patrick, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Weber, Randy, 4000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Norcross, Don, 3600.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Scholte, Suzanne, 3600.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Love, Mia, 3500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Carson, Andre, 3250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Lance, Leonard, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Roberts, Pat, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 DeSantis, Ron, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Pastor, Ed, 3000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 McNerney, Jerry, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Rice, Tom, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Waters, Maxine, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Wolf, Frank, 3000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Latham, Tom, 3000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Mullin, Markwayne, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Ruiz, Raul, 3000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Trivedi, Manan, 2600.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Zwicker, Andrew, 2600.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Green, Al, 2500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 McSally, Martha, 2500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Russell, Steven, 2500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Franken, Al, 2500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, SENATE,1,1,0
 Lee, Barbara, 2500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Swafford, Amanda, 2500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, L, SENATE,0,1,0
 Hope, Patrick, 2300.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Stefanik, Elise, 2250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Sinema, Kyrsten, 2250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Kelly, Robin, 2250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Cramer, Kevin, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Babin, Brian, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Guthrie, Brett, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Rokita, Todd, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Davis, Danny K, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Messer, Luke, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Lieu, Ted, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Collins, Chris, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Sanford, Mark, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Takano, Mark, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Vargas, Juan, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Quigley, Mike, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Cardenas, Tony, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Pittenger, Robert, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Davis, Rodney, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Joyce, David P, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Lewis, John, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Smith, Chris, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Foxx, Virginia, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Lipinski, Daniel, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Foster, Bill, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Griffin, Tim, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Labrador, Raul, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Griffith, Morgan, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Walters, Mimi, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Holt, Rush, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Green, Gene, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 McCollum, Betty, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Nolan, Rick, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Buchanan, Vernon, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Jordan, Jim, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Grisham, Michelle Lujan, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Desaulnier, Mark, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Gosar, Paul, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Rothfus, Keith J, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Swalwell, Eric, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Jeffries, Hakeem, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Vela, Filemon, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Brady, Robert A, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Frankel, Lois J, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Rohrabacher, Dana, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Davis, Susan, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Murphy, Tim, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Castor, Kathy, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Schneider, Brad, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Esty, Elizabeth, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Maloney, Sean Patrick, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Torres, Norma, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Chabot, Steve, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Hahn, Janice, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Lynch, Stephen F, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Meng, Grace, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Payne, Donald M Jr, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Smith, Jason, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Pingree, Chellie, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Ryan, Tim, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Sires, Albio, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Garcia, Joe, 2000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Titus, Dina, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Lowenthal, Alan, 2000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Sasse, Ben, 1750.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Centilli, Doug, 1500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Nunn, Michelle, 1500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, SENATE,1,1,0
 Brown, Scott, 1400.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Treadwell, Mead, 1250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Conyers, John Jr, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Petri, Tom, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Goodlatte, Bob, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Diaz-Balart, Mario, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Chu, Judy, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Stockman, Steve, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bonner, Jo, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Maness, Rob, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Mace, Nancy, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Wilske, Larry, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Doggett, Lloyd, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Grimm, Michael, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Radel, Trey, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Sink, Alex, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Foust, John, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Knight, Steve, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Latta, Robert E, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Tenney, Claudia, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Christian-Christensen, Donna, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Bachus, Spencer, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Peters, Gary, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 O'Rourke, Beto, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Dingell, Debbie, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 McGovern, James P, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 McCarthy, Carolyn, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Coble, Howard, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Broun, Paul, 1000.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Gibbs, Bob, 1000.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Jenkins, Jim, 900.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, I, SENATE,0,1,0
 McClintock, Tom, 750.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Lopez, Alfonso, 750.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Mooney, Alex, 750.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Braley, Bruce, 501.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Geddes, Gerald, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bevin, Matt, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Euille, Bill, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Demos, George, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Hoffman, Jonathan, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Smith, David, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 McDaniel, Chris, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 Tennant, Natalie, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, SENATE,1,1,0
 Hurd, Will, 500.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Bachmann, Michele, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Chatman, Lavern, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Belgard, Aimee, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Cramer, Robert, 500.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 McFadden, Mike, 450.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, SENATE,0,1,0
 McKenzie, Bobby, 352.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Chang, Stanley, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Ebbin, Adam, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Romanoff, Andrew, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 King, Steven A, 250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Costello, Ryan, 250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Cassidy, Bill, 250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Lavallee, Dan, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Newhouse, Dan, 250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Grimes, Alison, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, SENATE,1,1,0
 Brat, Dave, 250.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Edmond, Micah, 250.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Obermueller, Mike, 200.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Takai, Mark, 200.0, 1, LMT, -0.5816390693774878, 2014, 190.84, 189.73, D, HOUSE,1,0,0
 Lonegan, Steve, 200.0, 0, LMT, -0.5816390693774878, 2014, 190.84, 189.73, R, HOUSE,0,0,0
 Rice, Kathleen, 5200.0, 1, HSIC, 2.174376465572365, 2014, 46.91, 47.93, D, HOUSE,1,0,0
 Grimm, Michael, 5200.0, 0, HSIC, 2.174376465572365, 2014, 46.91, 47.93, R, HOUSE,0,0,0
 Coons, Chris, 2600.0, 1, HSIC, 2.174376465572365, 2014, 46.91, 47.93, D, SENATE,1,1,0
 Higgins, Brian M, 2500.0, 1, HSIC, 2.174376465572365, 2014, 46.91, 47.93, D, HOUSE,1,0,0
 Espaillat, Adriano, 1500.0, 0, HSIC, 2.174376465572365, 2014, 46.91, 47.93, D, HOUSE,1,0,0
 Franken, Al, 1000.0, 1, HSIC, 2.174376465572365, 2014, 46.91, 47.93, D, SENATE,1,1,0
