candidate_last,candidate_first,donation_amount,candidate_won_lost,stock_ticker,stock_price_change,year,opening_price,closing_price,party,chamber,is_democrat,is_senate,is_president
 Whitfield, Ed, 500.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Issa, Darrell, 500.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Price, Tom, 500.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Van Hollen, Chris, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, HOUSE,1,0,0
 Guthrie, Brett, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Duffy, Sean P, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Granger, Kay, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Cicilline, David, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, HOUSE,1,0,0
 Schultz, Debbie Wasserman, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, HOUSE,1,0,0
 Rahall, Nick, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, HOUSE,1,0,0
 Landrieu, Mary L, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, SENATE,1,1,0
 Keating, Bill, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, D, HOUSE,1,0,0
 Noem, Kristi, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Petri, Tom, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Kline, John, 250.0, 1, IPG, -0.3980099502487633, 2012, 10.05, 10.01, R, HOUSE,0,0,0
 Obama, Barack, 2750.0, 1, GPC, -0.5222345307801817, 2012, 63.19, 62.86, D, PRES,1,0,1
 Obama, Barack, 45143.0, 1, JNPR, 1.4848657909765706, 2012, 17.51, 17.77, D, PRES,1,0,1
 Kilmer, Derek, 1000.0, 1, JNPR, 1.4848657909765706, 2012, 17.51, 17.77, D, HOUSE,1,0,0
 Honda, Mike, 250.0, 1, JNPR, 1.4848657909765706, 2012, 17.51, 17.77, D, HOUSE,1,0,0
 Chu, Judy, 250.0, 1, JNPR, 1.4848657909765706, 2012, 17.51, 17.77, D, HOUSE,1,0,0
 Bera, Ami, 250.0, 1, JNPR, 1.4848657909765706, 2012, 17.51, 17.77, D, HOUSE,1,0,0
 Obama, Barack, 22618.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, PRES,1,0,1
 Rogers, Mike, 9500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Rush, Bobby L, 8500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Boehner, John, 7500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Camp, Dave, 7500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Upton, Fred, 7500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Kinzinger, Adam, 6500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Davis, Rodney, 6500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Walden, Greg, 5500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Schultz, Debbie Wasserman, 5000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Duckworth, Tammy, 5000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 King, Pete, 4500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Roskam, Peter, 4500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Salmon, Matt, 4500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Lipinski, Daniel, 4000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 McCaul, Michael, 4000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Hoyer, Steny H, 3500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Goodlatte, Bob, 3500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 McConnell, Mitch, 3500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, SENATE,0,1,0
 Israel, Steve, 3000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Terry, Lee, 3000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Schock, Aaron, 3000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Griffin, Tim, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Clyburn, James E, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Kingston, Jack, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Pelosi, Nancy, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Clay, William L Jr, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Durbin, Dick, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, SENATE,1,1,0
 Barton, Joe, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Eshoo, Anna, 2500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Thompson, Bennie G, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Smith, Lamar, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Reichert, Dave, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Quigley, Mike, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Cuellar, Henry, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Dingell, John D, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Miller, Candice S, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Whitfield, Ed, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 DeGette, Diana, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Issa, Darrell, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 McHenry, Patrick, 2000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Schneider, Brad, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Clarke, Yvette D, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Price, David, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Johnson, Eddie Bernice, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Aderholt, Robert B, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Larsen, Rick, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Enyart, William, 1500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Blackburn, Marsha, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Franks, Trent, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Culberson, John, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Crowley, Joseph, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Schakowsky, Jan, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Van Hollen, Chris, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Richmond, Cedric, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Rahall, Nick, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Scalise, Steve, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Becerra, Xavier, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Cochran, Thad, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, SENATE,0,1,0
 Chabot, Steve, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Tipton, Scott, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Connolly, Gerry, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Hultgren, Randy, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Brady, Kevin, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Ruppersberger, Dutch, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Kennedy, Joe III, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Matheson, Jim, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Cantor, Eric, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Nunnelee, Alan, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Jackson Lee, Sheila, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Hensarling, Jeb, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Hunter, Duncan D, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Latham, Tom, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Edwards, Donna, 1000.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Bongino, Dan, 750.0, 0, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, SENATE,0,1,0
 Bilirakis, Gus, 500.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, R, HOUSE,0,0,0
 Foster, Bill, 400.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 DelBene, Suzan, 250.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Doggett, Lloyd, 250.0, 1, MSI, 0.845864661654133, 2012, 53.2, 53.65, D, HOUSE,1,0,0
 Obama, Barack, 12450.0, 1, IT, 3.125692751052995, 2012, 45.11, 46.52, D, PRES,1,0,1
 McNerney, Jerry, 1250.0, 1, IT, 3.125692751052995, 2012, 45.11, 46.52, D, HOUSE,1,0,0
 Franken, Al, 250.0, 1, IT, 3.125692751052995, 2012, 45.11, 46.52, D, SENATE,1,1,0
 Brownley, Julia, 200.0, 1, IT, 3.125692751052995, 2012, 45.11, 46.52, D, HOUSE,1,0,0
 Obama, Barack, 255485.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, PRES,1,0,1
 Warner, Mark, 28250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, SENATE,1,1,0
 Boehner, John, 26500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Himes, Jim, 20750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Hagan, Kay R, 18000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, SENATE,1,1,0
 Stivers, Steve, 17300.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Kennedy, Joe III, 12700.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Schock, Aaron, 11500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Ryan, Paul, 11250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Roskam, Peter, 10750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Hoyer, Steny H, 10500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Garrett, Scott, 10000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Hensarling, Jeb, 10000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Crowley, Joseph, 10000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 McCarthy, Carolyn, 10000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Holt, Rush, 9500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 McHenry, Patrick, 9500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Murphy, Patrick, 9300.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Carney, John, 9000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Camp, Dave, 9000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Meeks, Gregory W, 9000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Cantor, Eric, 8600.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Fitzpatrick, Michael G, 8250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Price, Tom, 8000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 King, Pete, 8000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Neugebauer, Randy, 8000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Bachus, Spencer, 8000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Capito, Shelley Moore, 7800.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Levin, Sander, 7000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Neal, Richard E, 6500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Pittenger, Robert, 6250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Pascrell, Bill Jr, 6000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Delaney, John K, 6000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 McConnell, Mitch, 6000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, SENATE,0,1,0
 Duffy, Sean P, 5600.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 McCarthy, Kevin, 5500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Grimm, Michael, 5500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Pompeo, Mike, 5500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Hurt, Robert, 5300.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Gerlach, Jim, 5250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Loebsack, David, 5250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Roberts, Pat, 5100.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, SENATE,0,1,0
 Rigell, Scott, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Paulsen, Erik, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Lucas, Frank D, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Brady, Kevin, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Thompson, Mike, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Reed, Tom, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Renacci, Jim, 5000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Long, Billy, 4800.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Ros-Lehtinen, Ileana, 4750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Black, Diane, 4500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Westmoreland, Lynn A, 4500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Israel, Steve, 4250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Bishop, Timothy H, 4222.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Kline, John, 4000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Scott, David, 4000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Upton, Fred, 3800.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Tierney, John F, 3750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Royce, Ed, 3750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Doggett, Lloyd, 3500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Becerra, Xavier, 3500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Gallego, Pete, 3500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Meng, Grace, 3250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Jeffries, Hakeem, 3250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Choi, Jun, 3250.0, 0, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Frankel, Lois J, 3000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Issa, Darrell, 3000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Campbell, John, 3000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Smith, Adrian, 3000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Johnson, Bill, 2950.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Maffei, Dan, 2750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Runyan, Jon, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Williams, Roger, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Collins, Doug, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Velazquez, Nydia M, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Schweikert, David, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Collins, Chris, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Harris, Andy, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Merkley, Jeff, 2500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, SENATE,1,1,0
 Gibson, Chris, 2250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Peters, Gary, 2250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Posey, Bill, 2250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Heck, Dennis, 2100.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Rothfus, Keith J, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Cartwright, Matt, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Langevin, Jim, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Huizenga, Bill, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Buchanan, Vernon, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Barr, Andy, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Larson, John B, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Nunes, Devin, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Miller, Gary, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Kind, Ron, 2000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Slaughter, Louise M, 1781.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Lewis, John, 1750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Duckworth, Tammy, 1750.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Graham, Lindsey, 1700.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, SENATE,0,1,0
 Lowey, Nita M, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Blackburn, Marsha, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Enzi, Mike, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, SENATE,0,1,0
 Broun, Paul, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Marchant, Kenny, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Tsongas, Niki, 1500.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Franken, Al, 1260.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, SENATE,1,1,0
 Davis, Rodney, 1250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Bongino, Dan, 1250.0, 0, MS, -6.782511210762337, 2012, 17.84, 16.63, R, SENATE,0,1,0
 Price, David, 1250.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Bachmann, Michele, 1249.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Smith, Lamar, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Blumenauer, Earl, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Desjarlais, Scott, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Sewell, Terri A, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Fleischmann, Chuck, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Nunnelee, Alan, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Amash, Justin, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Goodlatte, Bob, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Schultz, Debbie Wasserman, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Luetkemeyer, Blaine, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Maloney, Sean Patrick, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Maloney, Carolyn B, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 McKeon, Buck, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Cole, Tom, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Hartzler, Vicky, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Lance, Leonard, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Jenkins, Lynn, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Honda, Mike, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
 Conaway, Mike, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, R, HOUSE,0,0,0
 Moore, Gwen, 1000.0, 1, MS, -6.782511210762337, 2012, 17.84, 16.63, D, HOUSE,1,0,0
